Date,Position,AUD 1 Day Lag,Australian Dollar Spot,Australia Sell 5Y & Buy 10Y Bo,Australia Sell 2Y & Buy 5Y Bon,AUS/US 10YR,Australia-U.S. 2y Yield Spread,STXE 600 Û Pr,MSCI EM,MARKIT ITRX AUSTRALIA 06/21,S&P 500 INDEX,HANG SENG CHINA ENT INDX,S&P/ASX 200 INDEX,Generic 1st 'HG' Future,Generic 1st 'GC' Future,China Domestic Steel Rebar 25,Iron Ore delivered to Qingdao,Generic 1st 'XW' Future,DOLLAR INDEX SPOT,Citi Terms of Trade Index - Au,Bloomberg JPMorgan Asia Dollar,AUD-USD RR 25D 3M,CBOE SPX VOLATILITY INDX
1/28/2010,Short,0.8838,0.8946,32.9,77.531,182.8609,3.4995,244.6,940.1,90.978,1084.53,11636.03,4673.3,309.8,1083.6,3783,119.32,94.6,78.904,28.2,110.94,-2.305,23.73
1/29/2010,Long,0.8914,0.8838,38.6,78.567,179.4612,3.3956,247,933.6,95.37,1073.87,11498.2,4569.6,305.25,1083,3775,119.17,95.3,79.462,28.02,110.79,-2.5825,24.62
02/01/10,Short,0.8864,0.8914,39.7,79.375,172.9431,3.338,248.4,934.2,95.716,1089.19,11621.64,4524.1,308.35,1104.3,3775,120.02,92.85,79.242,28.23,110.8,-2.56,22.59
02/02/10,Short,0.883,0.8864,53.5,86.23,179.6901,3.189,250.8,940.4,94.67,1103.32,11570.35,4605.3,308.95,1117.4,3774,121.33,93.4,79.014,28.15,110.93,-2.5825,21.48
02/03/10,Short,0.8646,0.883,48.9,87.679,174.3269,3.2076,249.4,952.3,92.835,1097.28,11838.72,4647.9,297.35,1111.4,3773,121.43,92.9,79.372,27.58,110.88,-2.415,21.6
02/04/10,Long,0.8684,0.8646,44.6,86.538,184.1426,3.3325,242.7,926.4,96.418,1063.11,11605.88,4621.6,287.9,1062.4,3768,123.25,91.3,79.916,27.18,110.32,-2.9025,26.08
02/05/10,Short,0.8647,0.8684,46.2,84.583,182.4999,3.3192,237.5,897.7,108.099,1066.19,11131.78,4514.1,285.75,1052.2,3764,123.87,91.1,80.441,26.79,110.13,-2.9425,26.11
02/08/10,Long,0.8787,0.8647,50.7,82.066,184.8438,3.3177,238.9,894.1,107.065,1056.74,10989.19,4521.4,291.3,1065.7,3764,123.07,90.6,80.302,27.02,110.24,-2.88,26.51
02/09/10,Short,0.8755,0.8787,46,81.217,173.5003,3.2807,239.2,908.7,110.165,1070.52,11200.33,4505.1,298.7,1076.7,3764,122.91,91.15,79.863,27.09,110.78,-2.93,26
02/10/10,Long,0.8903,0.8755,45.3,82.428,176.0435,3.2976,240.9,912.5,105.184,1068.13,11345.64,4513.4,298.9,1075.8,3764,123.78,90.6,80.028,26.94,110.59,-2.7625,25.4
02/11/10,Short,0.8878,0.8903,40.3,87.707,179.8477,3.3665,241.7,922.9,98.147,1078.47,11582.31,4554.3,313.35,1094.2,3764,125.36,90.5,79.994,27.6,110.75,-2.5375,23.96
02/12/10,Long,0.8884,0.8878,39.4,86.916,181.6193,3.4194,241,921.8,98.606,1075.51,11536.36,4562.1,308.25,1089.5,3764,125.49,91.4,80.218,27.54,110.64,-2.5375,22.73
2/15/2010,Long,0.9022,0.8884,41.2,87.012,178.7394,3.3697,241.9,924.7,99.995,1075.51,11536.36,4545.5,308.25,1089.5,3764,125.49,91.45,80.332,27.54,110.75,-2.57,22.73
2/16/2010,Short,0.8995,0.9022,44.2,88.096,185.402,3.3857,244.4,932.6,99.467,1094.87,11536.36,4567.8,322.15,1119.3,3764,125.49,92.05,79.7,28.61,111.03,-2.4875,22.25
2/17/2010,Short,0.8941,0.8995,40.7,86.79,178.2088,3.3948,247.7,945.1,98.425,1099.51,11708.34,4667.9,323.95,1119.5,3764,125.49,92.05,80.376,28.18,111.06,-2.4,21.72
2/18/2010,Long,0.8988,0.8941,42.3,86.635,174.1084,3.3293,249.1,943.1,97.345,1106.75,11601.67,4654.9,328.55,1118,3764,125.49,92.2,80.398,28.05,110.93,-2.4575,20.63
2/19/2010,Long,0.9004,0.8988,41.6,85.758,179.2901,3.3763,250.3,933.4,98.356,1109.17,11263.83,4635.1,335.7,1121.3,3764,125.49,92.7,80.643,28.23,110.89,-2.6375,20.02
2/22/2010,Short,0.8914,0.9004,42.1,85.413,179.2119,3.4299,249.7,943.3,94.017,1108.01,11519.56,4717.5,330.65,1112.6,3767,128.63,92.7,80.507,28.18,111,-2.47,19.94
2/23/2010,Long,0.8937,0.8914,43,85.741,190.4556,3.4741,246.7,940.2,95.439,1094.6,11619.68,4718.3,321.6,1102.7,3773,129,93.1,80.85,27.88,110.9,-2.505,21.37
2/24/2010,Short,0.8883,0.8937,34.8,59.253,185.3437,3.7442,247.2,933.2,95.851,1105.24,11493.41,4648.5,323.6,1096.5,3780,129.12,93.2,80.849,27.86,110.93,-2.595,20.27
2/25/2010,Long,0.8954,0.8883,32.9,57.638,185.5046,3.7628,243.3,922.9,97.691,1102.94,11388.5,4594.1,319.25,1108.5,3781,130.76,93.75,80.787,27.72,111.04,-2.7475,20.1
2/26/2010,Long,0.9009,0.8954,31.5,56.586,182.3314,3.7428,245.8,935.9,94.954,1104.49,11543.73,4637.7,326.85,1118.9,3787,132.23,93.85,80.362,28.15,111,-2.62,19.5
03/01/10,Long,0.9035,0.9009,29.5,55.671,183.0508,3.7909,248.7,947.9,90.45,1115.71,11913.45,4686.5,333.3,1118.3,3791,132.63,96.9,80.658,28.38,110.95,-2.59,19.26
03/02/10,Long,0.9059,0.9035,26.1,53.921,178.6871,3.8029,250.7,959.7,90.871,1118.31,12017.55,4701.9,339.55,1137.4,3790,132.76,96,80.521,28.59,111.26,-2.495,19.06
03/03/10,Short,0.9001,0.9059,35.3,53.848,187.0693,3.7927,252.6,966.4,91.299,1118.79,12048.25,4735.7,341.9,1143.3,3791,130.25,95.95,79.977,28.64,111.37,-2.47,18.83
03/04/10,Long,0.9077,0.9001,34.1,53.658,185.7052,3.7302,253,961.3,90.141,1122.97,11775.06,4750.5,336.05,1133.1,3793,129.95,95.25,80.561,28.12,111.37,-2.4975,18.72
03/05/10,Long,0.9092,0.9077,33.7,53.348,178.5339,3.7039,257.1,974.9,88.67,1138.7,11927.37,4767.2,340.25,1135.2,3792,130.31,94.6,80.432,28.19,111.63,-2.4425,17.42
03/08/10,Long,0.9141,0.9092,31.2,54.711,184.802,3.8141,256.9,986.1,84.73,1138.5,12202.8,4807.9,339.65,1124,3790,129.69,94.85,80.432,27.91,111.71,-2.3225,17.79
03/09/10,Long,0.9155,0.9141,28.6,52.53,184.0255,3.8623,256.7,986.2,84.573,1140.45,12210.34,4820.1,339.8,1122.3,3795,128.61,94.5,80.592,27.92,111.68,-2.2975,17.92
03/10/10,Short,0.9154,0.9155,26.3,50.381,182.1115,3.8772,258.2,993.4,82.414,1145.61,12217.33,4820,335.5,1108.1,3821,129,94.8,80.445,27.93,111.86,-2.2425,18.57
03/11/10,Short,0.9152,0.9154,27.2,52.089,193.7929,3.9253,257.6,989.8,81.313,1150.24,12170.04,4814.2,336.6,1108.2,3871,130.2,94.55,80.323,28.23,111.78,-2.2075,18.06
03/12/10,Short,0.9146,0.9152,27.3,51.821,197.4017,3.9363,258.4,992.7,80.819,1149.99,12173.28,4818.1,336.95,1101.7,3911,133.93,94.35,79.833,28.45,111.95,-2.035,17.58
3/15/2010,Long,0.9185,0.9146,26.3,52.102,197.6636,3.948,256.7,983,81.069,1150.51,11971.49,4784.1,330.7,1105.4,3987,135.56,94.7,80.251,28.33,111.69,-1.9925,18
3/16/2010,Long,0.9237,0.9185,25.5,52.005,198.4111,3.9511,259,991.5,81.895,1159.46,11940.47,4797.2,335.7,1122.5,4061,135.43,94.7,79.753,28.62,111.84,-2.0475,17.69
3/17/2010,Short,0.9207,0.9237,27.9,52.337,202.5809,3.9437,261.3,"1,005.80",80.503,1166.21,12231.47,4853.2,341,1124.2,4107,137.33,94.65,79.638,28.68,112.07,-1.98,16.91
3/18/2010,Short,0.9154,0.9207,26.7,52.501,197.3561,3.9018,261.2,"1,001.50",82.349,1165.83,12208.36,4863.1,338.75,1127.5,4110,138.42,94.75,80.225,28.5,111.92,-1.945,16.62
3/19/2010,Long,0.9183,0.9154,26.6,52.569,198.0784,3.8892,260.2,997.9,82.361,1159.9,12262.36,4872.2,336.45,1107.6,4096,140.65,94.55,80.724,28.33,111.9,-1.995,16.97
3/22/2010,Long,0.9188,0.9183,26.2,52.443,202.3683,3.9311,260.1,989.9,91.18,1165.81,12008.65,4830.2,337.25,1099.5,4099,142.37,94.45,80.651,28.02,111.78,-2.08,16.87
3/23/2010,Short,0.9074,0.9188,24.9,52.173,197.7131,3.919,261.9,994.1,85.485,1174.17,12020.85,4874.8,336.95,1103.7,4129,144.77,94.45,80.896,28.02,111.81,-2.07,16.35
3/24/2010,Short,0.9074,0.9074,23.1,51.63,183.8136,3.8563,262.2,992,82.558,1167.72,12048.63,4891.5,333.65,1088.8,4178,145.46,94.45,81.838,27.64,111.64,-2.13,17.55
3/25/2010,Short,0.9041,0.9074,23.7,53.252,187.6941,3.9058,264.8,990,83.7,1165.73,11902.49,4885.4,337.1,1092.9,4178,146.9,94.4,82.12,28.02,111.55,-2.345,18.4
3/26/2010,Long,0.9177,0.9041,24.9,54.029,189.0834,3.9088,263.6,993.1,85.523,1166.59,12050.33,4896.9,339.3,1104.3,4280,148.21,94.65,81.676,28.19,111.76,-2.34,17.77
3/29/2010,Long,0.9197,0.9177,27.1,54.514,192.8958,3.9374,263.9,"1,003.70",85.541,1173.22,12215.48,4897.3,352.95,1110.3,4315,150.31,93.9,81.358,28.65,112.07,-2.36,17.59
3/30/2010,Short,0.9172,0.9197,24.8,53.539,193.9014,3.9563,263.9,"1,009.30",83.959,1173.27,12414.2,4916.8,356.35,1104.5,4338,150.25,94.45,81.47,28.84,112.02,-2.225,17.13
3/31/2010,Long,0.9211,0.9172,26,53.128,195.4844,3.9733,263.6,"1,010.30",85.165,1169.43,12397.59,4875.5,355.35,1113.3,4332,150.46,94.95,81.073,29.18,112.05,-2.245,17.59
04/01/10,Short,0.9194,0.9211,27.2,53.543,188.502,3.89,267.6,"1,027.30",85.878,1178.1,12696.05,4907.7,358.4,1125.1,4323,155.53,96.35,80.776,29.57,112.24,-2.26,17.47
04/02/10,Long,0.9214,0.9194,29,53.8,183.841,3.8512,267.6,"1,028.50",85.868,1178.1,12696.05,4907.7,358.4,1125.1,4325,155.83,96.35,81.173,29.57,112.19,-2.2525,17.47
04/05/10,Long,0.9284,0.9214,30.2,52.6,179.7143,3.787,267.6,"1,036.60",85.802,1187.44,12696.05,4907.7,363.15,1132.9,4325,155.83,96.35,81.094,29.57,112.41,-2.205,17.02
04/06/10,Short,0.9268,0.9284,26.2,53.682,189.7449,3.9129,269.4,"1,039.30",83.319,1189.44,12696.05,4953.7,361.7,1135.1,4396,158.6,98.65,81.387,30.14,112.53,-2.18,16.23
04/07/10,Long,0.9288,0.9268,28.4,53.933,199.9919,3.9812,268.6,"1,043.00",83.102,1182.45,12987.82,4960.9,359.75,1152.3,4450,159.06,99.2,81.443,30.12,112.54,-2.16,16.62
04/08/10,Long,0.9332,0.9288,26.7,53.783,188.4388,3.9057,266.3,"1,036.30",86.436,1186.44,12855.31,4937.9,358.65,1152.2,4472,160.35,98.8,81.534,30.04,112.75,-2.18,16.48
04/09/10,Short,0.9275,0.9332,27.9,53.9,193.0544,3.9388,269.7,"1,044.00",84.391,1194.37,13046.72,4948.1,359,1161.1,4493,162.31,98.75,81.093,30.52,112.88,-2.06,16.14
04/12/10,Long,0.9291,0.9275,29.1,55.01,199.519,3.964,269.4,"1,041.40",78.635,1196.48,12953.45,4984.3,356.45,1161.6,4547,164.77,98.5,80.562,30.55,112.73,-2.045,15.58
4/13/2010,Long,0.9351,0.9291,27.7,55.218,195.4485,3.897,268.7,"1,033.80",79.503,1197.3,12839.85,4951.6,360.05,1152.8,4583,167.87,97.9,80.507,30.33,112.59,-2.14,16.2
4/14/2010,Short,0.9345,0.9351,28.6,55.697,196.6633,3.9346,270.4,"1,046.40",78.259,1210.65,12842.47,4994.7,361.05,1159,4603,171.81,98.2,80.19,31.49,113.09,-2.155,15.59
4/15/2010,Short,0.9243,0.9345,27.5,56.094,202.5802,4.0135,272.1,"1,047.50",78.665,1211.67,12813.88,5001.9,360.05,1159.7,4588,172.22,97.75,80.482,31.45,113.07,-2.1275,15.89
4/16/2010,Short,0.9239,0.9243,28,56.226,205.4456,4.0236,267.9,"1,032.10",79.247,1192.13,12557.4,4984.7,351.45,1136.3,4561,173.64,97.95,80.824,31.2,112.94,-2.23,18.36
4/19/2010,Long,0.9318,0.9239,29.6,55.669,195.2143,3.9208,266.1,"1,011.30",82.477,1197.52,12253.78,4915.1,349.7,1135.2,4585,174.96,97.8,81,31.1,112.77,-2.45,17.34
4/20/2010,Short,0.9268,0.9318,29,55.995,200.9141,3.9505,269.7,"1,022.90",80.243,1207.17,12436.56,4925.8,351.35,1138.6,4579,178.26,98.7,81.049,31.61,112.98,-2.38,15.73
4/21/2010,Long,0.9275,0.9268,26.1,55.66,211.8343,4.0442,268.2,"1,026.90",79.99,1205.94,12370.98,4954.3,353.5,1148.2,4561,179.41,101,81.161,32.12,113.05,-2.3575,16.32
4/22/2010,Long,0.9278,0.9275,23.6,55.391,203.3198,3.9912,265.3,"1,020.70",84.269,1208.67,12330.89,4907.4,348.65,1142.3,4544,181.78,101.9,81.567,32.1,113,-2.4275,16.47
4/23/2010,Short,0.9269,0.9278,24.9,55.503,198.9241,3.9284,267.4,"1,024.10",84,1217.28,12168.18,4881.5,351.3,1153.1,4536,178.48,102.2,81.352,32.75,113.11,-2.48,16.62
4/26/2010,Short,0.9155,0.9269,26,55.7,203.4604,3.9738,270.1,"1,035.20",83.977,1212.05,12380.71,4881.5,352.8,1153.5,4532,177.42,104.25,81.481,33.31,113.24,-2.41,17.47
4/27/2010,Long,0.9253,0.9155,25.1,55.694,209.8304,4.0274,261.7,"1,020.20",87.335,1183.71,12171.01,4880,336.35,1161.7,4523,176.66,104.95,82.146,32.58,112.81,-2.475,22.81
4/28/2010,Long,0.9277,0.9253,24,56.202,195.2607,3.8897,258.2,"1,005.30",84,1191.36,11987.67,4822.8,336.85,1171.3,4499,175.65,102.9,82.381,32.16,112.82,-2.525,21.08
4/29/2010,Short,0.9243,0.9277,22.6,56.799,201.4124,3.944,261.7,"1,014.10",87.457,1206.78,11881.4,4785.6,333.35,1168.8,4499,173.43,104.75,82.003,32.13,113.14,-2.5,18.44
4/30/2010,Long,0.9261,0.9243,19.4,57.115,205.7778,3.9856,259.9,"1,020.00",84.875,1186.69,12181.2,4807.4,333.75,1180.7,4469,172.78,103.85,81.866,32.23,113.02,-2.445,22.05
05/03/10,Short,0.9089,0.9261,18.3,57.156,209.8026,4.0335,260.5,"1,008.30",87.522,1202.26,11944.96,4785.5,327.85,1183.3,4469,172.78,107.5,82.272,32.22,112.93,-2.3875,20.19
05/04/10,Short,0.9062,0.9089,18.7,57.315,215.433,4.0481,253,990.6,87.814,1173.6,11864.22,4737.1,316.45,1169.2,4469,174.6,109.5,83.299,32.15,112.39,-2.61,23.84
05/05/10,Short,0.8851,0.9062,19.5,55.058,211.815,4.0543,250.6,970.2,98.254,1165.9,11539.88,4674,313.8,1175,4507,175.07,109.5,84.079,31.87,111.94,-2.9925,24.91
05/06/10,Long,0.888,0.8851,18.6,53.617,214.6103,4.033,246.9,948.5,107.238,1128.15,11449.22,4573.2,310.35,1197.3,4507,173.16,105.75,84.894,32.14,111.25,-3.71,32.8
05/07/10,Long,0.9028,0.888,26.1,52.395,204.099,3.874,237.2,927,110.482,1110.88,11379.56,4480.7,313.1,1210.4,4494,173.44,103.4,84.45,32.15,111.48,-4.52,40.95
05/10/10,Short,0.8952,0.9028,21,51.955,202.7851,3.9752,254.1,967.2,103.886,1159.73,11717.32,4599.8,321.5,1200.8,4476,173.02,104.4,84.156,32.38,112.48,-4.16,28.84
05/11/10,Short,0.8936,0.8952,21.7,53.947,196.3456,3.8986,252.9,958.8,106.201,1155.79,11509.22,4548,319.4,1220.3,4452,171.41,101.65,84.467,31.78,112.32,-3.9675,28.32
05/12/10,Long,0.8961,0.8936,23.2,53.762,190.7465,3.8456,256.6,968,96.995,1171.67,11510.3,4573,317.6,1243.1,4413,169,100.95,84.828,31.65,112.35,-3.99,25.52
5/13/2010,Short,0.8859,0.8961,22,53.993,201.1856,3.9551,257.2,975.6,93.577,1157.44,11729.71,4652.8,321.95,1229.2,4355,167.45,101,85.207,32.08,112.26,-3.5725,26.68
5/14/2010,Short,0.8774,0.8859,23.5,54.109,205.3588,3.9485,248.5,959.8,103.835,1135.68,11588.97,4611.1,312.3,1227.8,4284,166.2,101.5,86.095,31.54,111.9,-3.9225,31.24
5/17/2010,Short,0.8645,0.8774,29.9,54.489,197.8986,3.8243,248.1,939.7,111.594,1136.94,11232.62,4467.2,292.3,1228.1,4236,163.33,100.9,86.205,30.87,111.72,-4.485,30.84
5/18/2010,Short,0.8472,0.8645,31.1,55.855,215.7219,3.9091,251.3,939.8,109.564,1120.8,11426.18,4470.7,302.25,1214.6,4140,159.23,101.65,87.162,31.54,111.56,-4.59,33.55
5/19/2010,Short,0.8172,0.8472,34.6,57.494,206.6886,3.741,243.7,910.6,115.341,1115.05,11124.59,4387.1,295,1193.1,4098,155.22,99.5,86.392,30.73,111.12,-5.5275,35.32
5/20/2010,Long,0.8318,0.8172,34.2,57.954,218.9987,3.773,238.3,882.4,114.821,1071.59,11048.38,4316.5,293.55,1188.6,4112,151.77,100.25,85.565,31.05,110.25,-6.2525,45.79
5/21/2010,Short,0.8265,0.8318,37.7,58.953,215.3734,3.6615,237.1,886.7,119.098,1087.69,11048.38,4305.4,305.15,1176.1,4149,146.58,100.6,85.371,31.79,110.16,-6.0125,40.1
5/24/2010,Long,0.8278,0.8265,32.8,58.704,214.7424,3.7039,238,891.5,116.386,1073.65,11242.55,4395.4,313.65,1194,4147,138.97,101.75,86.206,32.47,110.03,-5.2275,38.32
5/25/2010,Short,0.8215,0.8278,38.3,57.86,210.4909,3.5463,232.1,855.5,119.926,1074.03,10729.05,4265.3,303.35,1198,4157,137.71,101.35,86.779,31.82,109.24,-5.625,34.61
5/26/2010,Long,0.8514,0.8215,38,58.76,213.9027,3.5472,237.7,883.2,116.074,1067.95,11016.05,4307.2,307.15,1213.4,4166,139.68,100.2,87.121,31.83,109.75,-5.05,35.02
5/27/2010,Short,0.8474,0.8514,35.3,58.787,202.7068,3.5705,244.8,904.2,114.94,1103.06,11208.76,4379.2,315.85,1211.9,4157,140.14,100.95,86.185,31.29,110.43,-4.7725,29.68
5/28/2010,Short,0.8459,0.8474,34.3,58.812,212.6251,3.7211,244,917.1,113.666,1089.41,11508.49,4457.5,310.45,1212.2,4150,140.52,101.6,86.48,31.27,110.22,-4.7875,32.07
5/31/2010,Short,0.8312,0.8459,35.8,58.995,208.7654,3.6583,245,926.4,115.62,1089.41,11494.31,4429.7,310.45,1212.2,4136,140.97,100.2,86.588,31.27,110.64,-4.5825,32.07
06/01/10,Long,0.8421,0.8312,34.5,59.104,208.0471,3.6377,245.3,907.1,118.441,1070.71,11233.96,4413.1,306.3,1224.8,4119,139.03,99.05,86.643,30.87,109.91,-5.09,35.54
06/02/10,Long,0.8448,0.8421,36.5,58.852,199.025,3.5711,245.4,908.6,131.228,1098.38,11158.84,4381,304.05,1220.6,4106,141.08,98.75,86.793,30.81,110.28,-5.185,30.17
06/03/10,Short,0.8234,0.8448,34.8,58.43,206.447,3.6831,248.9,924.7,128.155,1102.83,11397.41,4486,294.65,1208.3,4098,140.46,99,87.136,30.69,110.36,-4.5175,29.46
06/04/10,Short,0.8104,0.8234,35.2,55.874,221.7916,3.7831,244.5,913.5,129.248,1064.88,11375.51,4449.4,281.95,1216.2,4091,142.18,99.3,88.233,30.69,109.87,-5.065,35.48
06/07/10,Long,0.8278,0.8104,37.2,52.417,214.4431,3.6807,242.7,889.7,133.64,1050.47,11093.46,4325.9,276.6,1239.3,4066,145.72,99.65,88.405,30.64,109.51,-5.5,36.57
06/08/10,Long,0.8279,0.8278,38,51.459,214.7599,3.6968,240.1,891.1,134.168,1062,11090.75,4381.2,277.95,1244,4032,145.98,99.4,88.394,31.32,109.76,-5.34,33.7
06/09/10,Long,0.8502,0.8279,36.8,46.187,213.2508,3.7576,244.6,895.2,143.167,1055.69,11163.35,4385.3,285,1228.5,4017,144.07,99.45,87.897,31.4,109.44,-5.0525,33.73
06/10/10,Long,0.8503,0.8502,36.8,43.128,202.9925,3.768,248.5,907,143.167,1086.84,11178.17,4435.3,286.25,1220.8,4000,144.08,99.9,87.169,31.19,109.96,-4.4225,30.57
06/11/10,Long,0.8587,0.8503,36.6,44.154,216.5482,3.8667,249.5,917.2,140.967,1091.6,11340.38,4505.5,290.4,1228.9,3986,142.94,99.9,87.507,31.27,109.94,-4.3875,28.79
6/14/2010,Long,0.8656,0.8587,36.6,44.1,214.7111,3.8672,252.5,930.3,138.888,1089.63,11520.95,4505.5,299.2,1223.3,3986,142.73,100.75,86.511,31.9,110.35,-4.2775,28.58
6/15/2010,Short,0.864,0.8656,38.9,44.009,205.6292,3.7796,254.3,937.7,139.061,1115.23,11556.45,4505,300.45,1233.2,3986,142.73,100.3,85.981,31.98,110.53,-4.4175,25.87
6/16/2010,Long,0.8686,0.864,38.4,41.292,217.0624,3.9084,254.5,943.4,137.172,1114.61,11556.45,4559,299.55,1229.3,3986,142.73,100.45,86.083,31.53,110.59,-4.17,25.92
6/17/2010,Long,0.872,0.8686,36.5,41.054,217.2987,3.8847,254.9,947.2,136.786,1116.04,11583.5,4527.3,290.55,1247.5,3970,143.01,100.4,85.688,30.55,110.59,-4.315,25.05
6/18/2010,Long,0.8765,0.872,33.9,40.639,214.2495,3.9068,255.5,953.5,135.611,1117.51,11622.69,4551.9,288.4,1257.2,3976,143.86,100.15,85.699,30.23,111.02,-4.2025,23.95
6/21/2010,Short,0.8716,0.8765,33.5,39.291,219.7295,4.0011,258.2,978.6,131.527,1113.2,12134.42,4612.6,294.2,1239.7,3977,142.65,99.9,85.932,30.18,111.77,-4.035,24.88
6/22/2010,Long,0.8739,0.8716,35.1,38.876,222.7361,3.977,256.9,967.6,133.197,1095.31,12061.34,4558.3,299.2,1239.9,3984,142.75,99.2,86.106,29.81,111.3,-4.2375,27.05
6/23/2010,Short,0.8667,0.8739,38.1,36.034,221.0978,3.9161,254.4,960.2,135.918,1092.04,12020.38,4486.1,293.55,1234.1,3983,141.5,99.5,85.741,29.94,111.22,-4.5275,26.91
6/24/2010,Long,0.8741,0.8667,37.5,32.425,217.3753,3.9315,249.8,952.1,137.452,1073.69,11935.95,4479.7,300.55,1245.5,3988,140.82,99.15,85.733,30.19,110.98,-4.5225,29.74
6/25/2010,Short,0.8722,0.8741,40.4,31.044,214.3662,3.888,248.3,947.6,138.281,1076.76,11865.17,4413,309.55,1255.8,3988,139.69,99.65,85.313,30.24,111.1,-4.79,28.53
6/28/2010,Short,0.8487,0.8722,42.4,30.586,221.5209,3.8808,251.4,951.8,137.528,1074.57,11856.55,4384.5,307.15,1238.2,3971,138.69,99.1,85.652,30.53,111.1,-4.39,29
6/29/2010,Short,0.8408,0.8487,40.6,28.285,219.5899,3.8627,243.8,924.8,140.487,1041.24,11536.2,4345.7,291.55,1242.4,3952,137.88,99.15,86.025,29.9,110.49,-4.69,34.13
6/30/2010,Long,0.8434,0.8408,41.3,24.366,216.3359,3.8362,243.3,918,138.918,1030.71,11466.24,4301.5,293.6,1245.9,3921,135.5,98.9,86.019,30.57,110.54,-4.7275,34.54
07/01/10,Short,0.8416,0.8434,43.6,22.55,213.596,3.7965,237.3,909.3,140.955,1027.37,11466.24,4237.5,286.5,1206.7,3905,133.63,98.15,84.716,29.93,110.67,-4.825,32.86
07/02/10,Short,0.8393,0.8416,42.9,23.413,212.002,3.8089,237.3,913.6,139.63,1022.58,11247.1,4238.7,290.4,1207.7,3867,132.01,97.65,84.427,29.84,110.79,-4.6525,30.12
07/05/10,Long,0.8527,0.8393,40.1,23.56,208.9857,3.8019,236.7,913.1,138.056,1022.58,11184.33,4222.1,290.4,1207.7,3867,128.09,97.5,84.608,29.84,110.74,-4.6575,30.12
07/06/10,Long,0.8643,0.8527,38.9,21.808,211.1095,3.8247,242.8,930.5,138.812,1028.06,11456.42,4276.1,296,1195.1,3844,127.57,97.1,84.083,30.11,110.95,-4.645,29.65
07/07/10,Long,0.8774,0.8643,38.6,21.834,205.1534,3.8024,246.1,930.2,139.513,1060.27,11305.18,4254.6,300.55,1198.9,3831,123.47,96.4,83.822,29.92,110.96,-4.5625,26.84
07/08/10,Long,0.8776,0.8774,34.2,23.371,208.9984,3.928,248.6,940.8,136.71,1070.25,11375.29,4356.7,300.7,1196.1,3831,121.19,97.1,83.824,29.89,111.12,-4.3375,25.71
07/09/10,Short,0.8759,0.8776,33.1,24.559,205.4929,3.905,250.1,951.9,135.027,1077.96,11620.68,4396.3,304.45,1209.8,3831,120.54,97.15,83.947,30.19,111.4,-4.115,24.98
07/12/10,Long,0.8833,0.8759,35.2,24.494,205.3474,3.8703,251.2,952.5,135.994,1078.75,11673.37,4409.9,299.95,1198.7,3833,117.94,97.05,84.203,29.77,111.19,-4.065,24.43
7/13/2010,Long,0.8851,0.8833,38.2,24.862,199.0665,3.8159,256,957.2,135.938,1095.34,11622.61,4380.3,300.95,1213.5,3824,116.89,96.8,83.643,29.77,111.38,-4.04,24.56
7/14/2010,Short,0.8844,0.8851,37,24.714,213.3867,3.9581,255.9,961.5,134.205,1095.17,11656.61,4462.4,300.1,1207,3821,118.83,97.05,83.426,30.05,111.42,-3.9,24.89
7/15/2010,Short,0.8689,0.8844,34.7,24.686,210.8734,3.9079,253,957.1,135.377,1096.48,11427.94,4442.6,300.5,1208.3,3819,115.85,97.15,82.558,30.22,111.45,-4.0625,25.14
7/16/2010,Short,0.8684,0.8689,34.6,24.144,219.7622,3.9475,248.1,948.9,136.83,1064.88,11419.62,4422.7,292.35,1188.2,3814,115.34,96.85,82.486,29.84,110.99,-4.1775,26.25
7/19/2010,Long,0.8839,0.8684,37.5,22.196,216.1341,3.934,246.2,945.1,137.568,1071.25,11310.7,4358.3,293.25,1181.9,3820,116.9,96.6,82.513,29.75,110.93,-4.2225,25.97
7/20/2010,Short,0.8781,0.8839,37,21.246,227.1851,4.0612,246.4,953.7,137.132,1083.48,11507.22,4403.6,299.75,1191.7,3856,117.01,96.55,82.747,29.84,111.16,-4.0525,23.93
7/21/2010,Long,0.8933,0.8781,35.4,20.107,229.9334,4.0704,249.2,964.7,135.359,1069.59,11689.91,4412.7,308.7,1191.8,3903,119.44,96.15,83.393,30.05,111.03,-4.015,25.64
7/22/2010,Long,0.8957,0.8933,34.7,17.398,220.6689,4.0615,254.4,973.4,135.608,1093.67,11754.69,4374.7,316.05,1195.6,3991,125.42,95.95,82.595,30.26,111.28,-3.9975,24.63
7/23/2010,Long,0.9026,0.8957,34.4,17.691,220.9148,4.0979,256,981.4,134.07,1102.66,11915.58,4458.4,318.5,1187.8,3995,125.26,95.95,82.464,30.2,111.39,-3.8425,23.47
7/26/2010,Short,0.9024,0.9026,35,17.957,224.9086,4.1278,257.1,985.5,133.667,1115.01,11875.03,4486.1,322.5,1183.1,4001,130.99,96.05,82.087,30.35,111.64,-3.67,22.73
7/27/2010,Short,0.8932,0.9024,36.1,19.054,222.1528,4.0848,258.1,991,133.667,1113.84,11931.12,4497.4,320.5,1158,3988,132.66,95.95,82.185,30.23,111.74,-3.72,23.19
